Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,256159,299093,2022-09-05 16:31:56 CST,2022-09-05,16:31:56,Photo,"5,742",4075,252,42,89,6,1,1193,8,76,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/609373933891150,明誠、瑞傑兄弟放心，任務已經完成， 蔡英文 Tsai Ing-wen總統和我會照顧好祢們的家人，請安息。,https://www.facebook.com/photo.php?fbid=609373613891182&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,742",1.43
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,254959,298010,2022-07-24 13:10:28 CST,2022-07-24,13:10:28,Photo,"5,727",5380,146,131,49,10,3,0,1,7,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/581199726708571,世上的光和地上的鹽帶來的跨界合作 夏季期間限定雪白鹽山與絢彩光雕的魔幻劇場，就在北門井仔腳鹽田展區，如果你還沒來過，那就太可惜囉！ 今年暑假必來大北門，吃海鮮、追夕陽，賞光與鹽，可以待在這裡一整天，讓你感受屬於台南的閒閒滋味。 活動期間：7/2至8/31 平日每晚1830-2000：鹽田光影 每週五六日加映四場3D光雕投影 交通資訊： 新營站搭乘台灣好行西濱快線至泰安宮站下。 台南火車站搭乘藍幹線至佳里站轉乘藍2公車。,https://www.facebook.com/photo.php?fbid=581197933375417&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"5,727",1.22
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255613,298631,2022-08-08 00:08:31 CST,2022-08-08,00:08:31,Photo,"5,709",5549,85,25,28,2,1,0,0,19,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/590320599129817,第六屆WBSC世界盃少棒賽圓滿落幕！ 台南已經是第四度承辦本賽事，本屆賽事其實是因疫情延到今年，更是國內疫情後由台灣主辦的第一場國際賽事。 籌備過程中經歷許多波折，要特別感謝棒協以及市府團隊的同仁，熱情未因此熄滅，從今年3月就開始全力規劃，才有如此精彩的賽事。 在賽事休息日，我們也安排各國小將到台南特色景點，以及送上最在地的美食，不只競賽，也感受台灣的人情味。 為期10天的賽程，就在台南亞太棒球村進行，11個國家隊球員都展現最佳的球技，以及最好的風度。恭喜美國隊獲得本屆冠軍，還有台灣隊將士用命、勇奪季軍，都在觀眾心中留下非常珍貴的回憶！ 下一屆 U12世界盃少棒賽台南見！,https://www.facebook.com/photo.php?fbid=590319669129910&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,709",1.25
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,248904,292278,2022-05-02 18:31:38 CST,2022-05-02,18:31:38,Photo,"5,642",5321,151,33,62,0,2,1,3,69,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/526614292167115,"由我深深一鞠躬，代表全體台南市民，向防疫最前線的清潔、消毒隊員們致上最大的感謝。 我們的清潔隊員，除了例行環境清潔與維護工作，在疫情期間也扛起了風險區域即時清潔消毒工作，基本上衛生局疫調做到哪，清潔隊的清消也做到哪，沒有分平日假日白天黑夜，可以說是規工的。 我跟大家報告一個數字，今年到4月底，我們的清潔隊員執行各類場域之消毒已有4,872場次，而從疫情開始近3年來清消總次數超過2萬2千次，平均每天都有30場以上的清消任務。 今天是補假日，仍有許多清潔隊員投入防疫工作，除了深深的感謝，我們也準備了600元獎勵金，感謝他們的辛勞，明年會提高至1000元，也算代替市民朋友們聊表一點心意。",https://www.facebook.com/photo.php?fbid=526611235500754&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"5,642",2.24
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,243248,286760,2022-03-23 15:56:43 CST,2022-03-23,15:56:43,Photo,"5,524",5047,239,162,56,10,7,0,1,2,,-,0,0,0,N/A,https://www.facebook.com/203598423025335/posts/5310401972344929,妳最近是不是一直被這個場景洗版，想知道這整面如同瀑布的白色九重葛在哪裡嗎？ 拍過網美照，裡面更有精緻的風貌。 餐桌上的鹿早（鹿早食器），是個專門販售具有高度質感的餐具，我們都知道美食搭配好看的食器，可以增加食慾以及 「馬上洗碗的動力」，所以來這裡拍美照可以，也要為妳的家居用品增添新意，為生活來點好心情～ 餐桌上的鹿早 中西區衛民街70巷30號 週二、三公休,https://www.facebook.com/203598423025335/photos/a.623167324401774/5310401252345001/?type=3,,,,,,,,"5,524",2.3
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257875,300456,2022-11-19 18:28:10 CST,2022-11-19,18:28:10,Photo,"5,481",5193,131,35,20,2,4,0,3,93,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/664241975071012,正在準備外燴的總鋪師、修冷氣的工人，還有特別打開家門跟我揮手的朋友，我都有看到你們的熱情與支持，非常謝謝。 今天競選車隊來到永康與鄉親們沿街打招呼，路上有一家大小騎著機車，手還拿著我的扇子在揮舞，也有駕駛按了幾下喇叭向我致意，對我說加油。 每一個笑容、每一聲誠摯的祝福，都是鼓舞我繼續拚的動力。 倒數7天，懇請大家相挺台南，讓我有機會持續帶領台南前進，守護我們的故鄉！ 台南市第七選區永康 朱正軒 Chu、黃肇輝 - 永康番仔火、萍易近人．台南市議員陳秋萍,https://www.facebook.com/photo.php?fbid=664240685071141&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,481",1.37
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255693,298666,2022-08-21 15:07:07 CST,2022-08-21,15:07:07,Photo,"5,471",5174,123,119,40,4,2,0,1,8,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/599232994905244,歡迎來左鎮禮佛、拜佛、聽佛法 位在南橫公路上，宛如佛教秘境的噶瑪噶居寺，是全台最大的藏傳佛寺，一座座金頂壯麗的宮堡式建築如同到了西藏拉薩，殿中高大莊嚴的佛像令人感受佛光普照，以及刺繡唐卡、細膩彩繪、玉石壁畫、經文佛法，如同宗教的博物館，置身其中感受心靈的寧靜。 無論是否信仰佛教，來到左鎮不妨來這裡感受藏傳佛教的魅力與虔誠，洗滌沈澱找回平穩的心境。,https://www.facebook.com/photo.php?fbid=599230378238839&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"5,471",1.32
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255046,298080,2022-07-28 08:18:09 CST,2022-07-28,08:18:09,Status,"5,460",5199,155,35,17,34,5,1,0,14,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/583537359808141,08:17臺南市發生了有感地震。 偉哲提醒您：遇到地震請記得「趴下、掩護、穩住」應變3步驟，保持冷靜勿驚慌，盡量避免搭乘電梯。 市府已透過災防通報，掌握各區訊息，請市民朋友注意安全，有任何狀況請撥打1999，謝謝🙏。 初步報告： 本市各區回報無災情，水、電、瓦斯管線正常供應，南科、國道、公路、鐵路及高鐵皆未受影響。,,,,,,,,,"5,460",1.96
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257856,300456,2022-11-17 10:08:40 CST,2022-11-17,10:08:40,Photo,"5,447",5103,192,35,16,1,3,0,3,94,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/662453825249827,山區的鄉親們～ 今天我的連任勝選車隊從山區出發囉，我會陪同市議員候選人 陳福慶～台南山區大小事走遍整個山區。 山區的鄉親溫暖又可愛，我沿路上看到許多走出家門，探頭、揮手、比讚、給我五的市民鄉親，真的倍感溫馨與歡喜，我要拜託大家11/26我們一起站出來，挺台南！,https://www.facebook.com/photo.php?fbid=662452975249912&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,447",1.33
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257405,300076,2022-10-22 20:00:07 CST,2022-10-22,20:00:07,Native Video,"5,403",4798,326,122,41,1,9,1,9,96,owned,Yes,28443,36424,0,00:03:00,https://www.facebook.com/100044556451021/posts/644171860411357,就是明天，我將要成立連任勝選總部，邀請台南市民朋友們一起來。 同時也跟你借用3分鐘的時間，參觀一下我們非常用心規劃的總部，台南的未來願景與四年成績，我都放在這裡了，隨時歡迎來參觀。 黃偉哲連任勝選總部成立大會 10/23 14:00 仁德區中山路與文忠路口 (蔡英文 Tsai Ing-wen 總統也將蒞臨現場。) #挺台南 #繼續拚,https://www.facebook.com/taiwanweicher/videos/540141684615742/,,,,,,,,"5,403",2.82
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257852,300455,2022-11-16 19:33:48 CST,2022-11-16,19:33:48,Photo,"5,395",4985,260,42,17,0,4,0,3,84,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/661924608636082,我在市長選舉政見發表會發言摘要 偉大的城市，來自於光榮的市民和進步的團隊；這場選舉是看好臺南與否定臺南的選擇。 為什麼挺臺南？因為，臺南是開臺第一城、民主第一線、世界產業鏈。 我們摯愛臺南、深愛臺灣，1126請您站出來和偉哲一起挺臺南，共同為這座城市繼續拚。 （全文請見留言）,https://www.facebook.com/photo.php?fbid=661922585302951&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,395",1.32
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257921,300496,2022-11-21 09:52:43 CST,2022-11-21,09:52:43,Photo,"5,376",4848,284,93,24,0,10,2,7,108,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/665481748280368,再打一通電話，再為阿中拉一張票 我們有共同的期待，台北要改變，台南要更好，國家要繼續進步。南北作伙拚、台灣一定贏！ 11/26 站出來挺台南，也為台北挺身而出，讓陳時中前進台北市政府，帶領台北再次成為光榮的城市！ 支持⑫號陳時中 支持⑤號黃偉哲,https://www.facebook.com/photo.php?fbid=665481398280403&set=a.509914220503789&type=3,,,,,,,,"5,376",1.38
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,254806,297893,2022-07-18 17:10:10 CST,2022-07-18,17:10:10,Photo,"5,355",4976,253,68,32,0,4,0,0,22,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/577449427083601,特色公園最真實的使用者體驗，就是孩子們的笑臉 安平港濱歷史公園已經正式啟用，這是目前台南最大、最好玩也最貼心，是高度結合民間意見，由市府市民及專家們齊心規劃的特色共融公園，也是未來台南特色公園的指標代表。 除了遊具部分特別規劃親子同樂元素，讓爸爸媽媽可以跟著小朋友一起盪鞦韆、走繩索、溜滑梯。我們也在休息區增添了一些創意，我們將休息區圍繞著遊具範圍規劃，並且融入公園整體風格設計，爸媽想坐下休憩也能就近照看孩子們的遊樂安全，讓小朋友在放電的同時也不忘讓爸媽放鬆一下，爸媽不累小朋友才能揮灑體力盡情歡樂一路玩到天黑。 我知道很多市民都希望每一區都至少能有一座特色公園，市府會持續努力，為市民創造更多特色共融公園，讓台南充滿親子之間的溫馨與回憶，也歡迎爸爸媽媽們帶著小朋友一起來安平港濱歷史公園，先享受親子同樂的美好時光。,https://www.facebook.com/photo.php?fbid=577445887083955&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"5,355",1.14
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257805,300423,2022-11-11 12:33:25 CST,2022-11-11,12:33:25,Photo,"5,224",4927,165,47,16,2,3,0,6,58,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/658274049001138,1棒接1棒，台南會更棒！ 今天是111年11月11日，在上午11時11分11秒，我跟 賴清德 副總統一起出席後壁市道172線20米拓寬通車典禮，象徵這項建設的意義重大且非凡，橫跨兩屆市長任期最終順利推動完成。 賴清德副總統說，市政是一種延續，要讓有同樣理念的人接續完成，要一棒接一棒，像當年他延續蘇煥智縣長的新營南外環道路計畫，而今天由我接棒完成172線道路拓寬工程，就是我們兩人施政默契的成果。 市道172線，是大新營區橫向連結的交通大動脈，左右兩端分別可以連接國一跟國三，也串連新營工業區、臺灣蘭花生技園區、關子嶺風景區，是當地產業發展非常仰賴的一條交通要道。這條20米道路拓寬計畫在賴清德副總統擔任市長時提出規劃並且辦理說明，而我上任後延續賴副總統的成果，加速辦理拓寬工程，從12米拓寬為20米，提高了車流量，更改善了當地的排水。 在拓寬道路的同時，一併整建側溝與排水箱涵，以及改建這段路上的烏樹林橋、下秀祐橋兩座橋梁，讓溪水不會影響路面。今年與未來遇到急降雨時，安溪寮聚落的積水問題大幅改善，一兼二顧加上一棒接一棒，台南會更棒！,https://www.facebook.com/photo.php?fbid=658273292334547&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"5,224",1.28
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257957,300532,2022-11-23 19:39:27 CST,2022-11-23,19:39:27,Photo,"5,194",4780,205,47,27,0,9,0,5,121,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/667119708116572,「黃市長你太拼了，我早上看到你車隊掃街經過，下午又看到你出現在這邊，你這麼的努力，我一定投給你！」 今天一位賣蔬菜的老闆這樣對我說，我也向他致上敬意，感謝他的支持！ 倒數三天，競選車隊來到山上、善化、新市、永康等區，沿途掃街，許多熱情支持者站出來搖旗、鳴炮，非常謝謝。 看到大家如此熱情、激昂，我內心充滿感激，也絕不能辜負鄉親們的期待。 這週六，懇請大家相揪催票、出門投票，投下讓台南繼續進步的一票，⑤號黃偉哲拜託你！ 臺南市議員 李偉智 #余祝青 林志展服務團隊 台南市議員陳碧玉 朱正軒 Chu Cheng-Hsuan 黃肇輝 - 永康番仔火 萍易近人．台南市議員陳秋萍,https://www.facebook.com/photo.php?fbid=667115378117005&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,194",1.31
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257655,300285,2022-11-02 19:55:25 CST,2022-11-02,19:55:25,Photo,"5,147",4850,129,38,18,1,55,1,5,50,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/652269672934909,「我在講政見，你真的來吃飯！你有沒有在聽我講」 「有阿，我又沒有用耳朵吃」 今天來到桃園與老同事鄭運鵬 Cheng Yun-Peng相見歡，他擺了滿滿一桌美味的日式料理，還有甜點舒芙蕾。邊聽他講政見時，我就忍不住吃完，還被他吐槽了一下！ 不過我們很實在的交流藝文政策，真的啦！我也帶了台南伴手禮回贈，以及台南特製的虱目魚髮箍，祝運鵬「如魚得水」、順利當選市長！ 晚上我到新北板橋，揹起林佳龍的候選人背帶，擔任「分身」到市場拜票、懇請鄉親支持。 掃街時有位熱情的台南女兒來跟我相認，能在異鄉跟台南人相遇，特別有緣！我也拜託她，一定要幫忙拉票、支持台南女婿林佳龍！新北市要翻轉，市長選林佳龍、議員席次更要開紅盤！,https://www.facebook.com/photo.php?fbid=652265636268646&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,147",1.27
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,243628,287210,2022-04-04 16:52:30 CST,2022-04-04,16:52:30,Photo,"5,126",4708,190,86,14,22,10,2,0,94,,-,0,0,0,N/A,https://www.facebook.com/203598423025335/posts/5342993799085746,今天下午，衛生局通知我，由於在四月二日的公開活動中，與確診者的足跡重疊，雖然沒有接觸，但是仍然要進行十天的 #自我健康監測。 接到通知後，我趕緊自行快篩，嗯！還好，一條槓，陰性。 接下來，我會如常推動市政、也會嚴格遵守規定，由於要避免參加人潮聚集的活動，請市民朋友諒解。 台南今天還是加零，要特別感謝市府團隊及醫護檢疫人員的努力，共同守護市民的健康。 #自我健康監測注意事項 https://reurl.cc/Opl6WX,https://www.facebook.com/203598423025335/photos/a.623167324401774/5342992162419243/?type=3,,,Photos from 黃偉哲's post,,,,,"5,126",2.11
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,251800,295082,2022-06-14 19:59:18 CST,2022-06-14,19:59:18,Photo,"5,119",4740,320,26,22,2,1,0,1,7,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/554650586030152,台南巨無霸草莓月亮正在升起中，現在出門就能看到！ 一起上傳你們看到的月亮🌝,https://www.facebook.com/photo.php?fbid=554656572696220&set=a.509914220503789&type=3,,,,,,,,"5,119",1.46
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,252096,295358,2022-06-20 18:07:52 CST,2022-06-20,18:07:52,Photo,"5,096",4251,543,268,20,7,3,0,0,4,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/558542685640942,台南共融式特色公園再+1 每當我經過健康路的時候，都會特別往健康綠洲公園看去，那裡不分時段總是人滿滿，看著小朋友們歡笑奔跑爬上爬下，彷彿在車上都能聽到爽朗的笑聲，在人手一機的現代，去公園玩還能變成是一種期待，我想這就是特色公園的魅力所在。 今天我又要來開箱一個全新的特色公園，安平港濱歷史公園，這是一個以海洋世界、安平歷史為主題的公園，在設計上大量使用天藍色營造出海洋的感覺，這裡溜滑梯的曲折如同海浪起伏，還有攀繩、滑索、盪鞦韆、彈跳床、無障礙旋轉盤、極限飛輪、高塔複合遊具、綠藻山洞等特色遊具可玩，給孩子們放電一定沒問題。 孩子們放電不是問題，爸爸媽媽們也別擔心，台南的夏季一定要有遮陽設施，才能玩得開心玩得久，公園降溫親子時光才能更加溫。安平歷史港濱公園目前完工驗收中，最快七月就能跟各位大朋友小朋友們見面。,https://www.facebook.com/photo.php?fbid=558539395641271&set=a.509914230503788&type=3,,,Photos from 黃偉哲's post,,,,,"5,096",1.33
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,257938,300517,2022-11-22 19:41:50 CST,2022-11-22,19:41:50,Photo,"5,059",4650,236,50,18,1,4,0,5,95,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/666389868189556,「要加油啦！」 下午的天氣有點飄雨，但依然能夠感受安平、南區的溫暖，圖一這位大哥舉起雙手振奮對我大喊。 行車擦身的幾秒鐘，我看見他的眼神裡，有激昂的鼓舞，更有對台南未來的期盼。 車隊也繞行鹽水、後壁、白河、東山、柳營、新營，一路感受到溪北鄉親的熱情，行經白河的時候，還有一個孩子抱著奶瓶、不怕生的舉起他的小手，用力地朝我揮動。 賣地瓜的老闆、曬衣服的阿嬤，以及公車上孩子默默在窗邊向我揮手、微笑。 每一個揮手，都是一個託付。 我都收到了，謝謝可愛溫暖的台南人，未來的四年，偉哲一定全力扛起、繼續帶領我們的家鄉前進！ 劉米山粉絲團 嗨～哇是沈家鳳～ 李宗翰 王宣貿 林依婷 Lin Yi-Ting 李啟維。接續打拼 呂維胤-為你打拼 周麗津#津認真,https://www.facebook.com/photo.php?fbid=666382878190255&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"5,059",1.3
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,249299,292640,2022-05-09 11:51:05 CST,2022-05-09,11:51:05,Photo,"4,929",4382,354,87,21,1,6,1,4,73,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/531135818381629,請您放心 臺南市政府今年緊急加購快篩試劑，1-4月採購快篩試劑共2331萬元，已在3月陸續到貨。5月份，再支出3500萬元加購50萬劑。 #合計5831萬元，以因應疫情升溫，所需的快篩試劑量能。 加上中央配發的篩劑數量，請市民朋友放心，團結抗疫守護家園。,https://www.facebook.com/photo.php?fbid=531135345048343&set=a.509914220503789&type=3,,,,,,,,"4,929",1.95
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,242454,285592,2022-03-05 09:10:59 CST,2022-03-05,09:10:59,Photo,"4,922",4465,100,159,108,56,2,0,0,32,,-,0,0,0,N/A,https://www.facebook.com/203598423025335/posts/5261400993911694,蘭協透過最新奈米科技，將雪白色蘭花渲染成烏克蘭國旗的藍、黃漸層色調，表達對烏克蘭人民追求和平的祝福。 #2022台灣國際蘭展，從3月26日至4月5日，在台灣蘭花生物科技園區舉辦。 受到疫情影響，睽別兩年的蘭展終於恢復舉辦，請大家為台灣花農加油打氣。 #台南_後壁_烏樹林 圖：台灣蘭花產銷發展協會提供 臺灣國際蘭展Taiwan International Orchid Show,https://www.facebook.com/203598423025335/photos/a.623167324401774/5261394923912301/?type=3,,,,,,,,"4,922",2.04
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,255298,298313,2022-08-01 20:27:05 CST,2022-08-01,20:27:05,Photo,"4,909",4711,119,28,27,1,2,0,1,20,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/586436572851553,恭喜台灣小將晉級六強複賽！以12:0擊敗南非！ 不得不說，南非隊真是太可愛～活潑的熱舞帶動全場氣氛！ 台灣隊今天擊出數支安打，台南立人國小的柯梓翔也貢獻打擊火力，以及由柯邵捷、邱允洲2人聯手，投出無安打比賽，最後台灣隊以12比0提前在5局拿下預賽第3勝！ 見證台灣小將的拚鬥精神，下一階段繼續到台南挺主場、挺台灣！ （圖片來源：中華棒球協會）,https://www.facebook.com/photo.php?fbid=586435636184980&set=a.509914220503789&type=3,,,,,,,,"4,909",1.03
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,256045,298989,2022-09-01 18:03:11 CST,2022-09-01,18:03:11,Photo,"4,871",4518,150,48,35,0,4,0,2,114,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/606718487490028,這些日子以來，我一直惦念著：一定要去新竹為兄弟姊妹們加油打氣。 我跟慧虹說：妳去跑行程，不要招呼我，努力拚贏就對了。 風城到府城、竹科和南科，我們有同身同命的相繫，情如手足的交流。新竹的脫胎換骨、全國有目共睹，進步的城市一定要繼續前行。 新竹光榮·我帶頭沈慧虹,https://www.facebook.com/photo.php?fbid=606716644156879&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"4,871",1.24
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,251174,294466,2022-05-29 22:47:56 CST,2022-05-29,22:47:56,Photo,"4,853",3401,698,706,11,2,1,1,11,22,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/544548290373715,台南COVID-19大補帖！ 你必須具備的「COVID-19確診過程應對指南—台南版」。現在我們需要的是清楚的防疫資訊，趕快存下最新防疫QA，分享保護家人。,https://www.facebook.com/photo.php?fbid=544547787040432&set=a.509914220503789&type=3,,,Photos from 黃偉哲's post,,,,,"4,853",1.91
黃偉哲,taiwanweicher,100044556451021,POLITICIAN,TW,"台南特有種，如你如我，道地原生。

",2011-07-08 08:20:31,254669,297766,2022-07-16 10:20:15 CST,2022-07-16,10:20:15,Photo,"4,822",4591,102,75,33,4,2,0,1,14,,-,0,0,0,N/A,https://www.facebook.com/100044556451021/posts/575920783903132,台南全國第一！ 市立新總圖再獲國家卓越建設獎肯定 公共工程的經費都是來自於國家與市政府的預算，我們努力的在有限的預算裡做好建設，才不負市民的期待。 感謝市府各局處同仁的齊心創新，不僅讓台南被看見，成為台灣之光，更兼顧工程品質，這份榮耀也是最好的肯定。 位於新營的國圖南館也在近日順利招標，歷經疫情及許多挑戰，在中央的支持與市府團隊努力下，終於將在九月動工，並希望如期於2025年完工。這是南臺灣第一所國家級圖書館，也是市民期待的重大建設，未來一定會是台南重要地標。 建設持續推動，立足台南、邁向世界！,https://www.facebook.com/photo.php?fbid=575914370570440&set=a.509914220503789&type=3,,,,,,,,"4,822",1.03
