Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,99963,105402,2022-08-09 08:00:21 CST,2022-08-09,08:00:21,Photo,"8,099",7347,401,115,31,5,50,1,2,147,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/628451981968525,高雄低薪 請市長邁擱裝傻！ 昨上宅神直播，坦言在學校教書，年輕人都非常喜歡「柯老師」，但如果掛上國民黨籍，學生對我的喜愛度就會降低，代表年輕人對國民黨有根深蒂固的刻板印象。 其實和年輕朋友聊天，年輕人並不見得認同民進黨的執政，只是每逢選舉，在反中操作和「芒果乾」的效應下，不少年輕人慣性地投給了DPP！ 但想想，民進黨值得年輕人死心塌地的支持嗎？蔡總統執政以來，民進黨給台灣年輕人什麼回報？ 除了低薪、高房價、生不起、養不起，不僅看不到希望，還搞到兩岸動盪不安，讓年輕人上戰場的風險大增，甚至已討論是否將兵役延為一年！ 民進黨真值得年輕人愛嗎？我常跟女生說不要被愛情迷惑，千萬不要愛上一個巧言令色卻不能給妳踏實、幸福與安全感的渣男？同樣年輕朋友也不要被某些政黨迷惑，因為他獲得權力絕不等於你及家人得到平安與幸福！ 看看高雄在綠營長期執政下，人口直直落、薪資低落、市容不見人潮，雖然陳其邁的滿意度提升，但市民的光榮感和幸福感依然吊車尾！ 依據去年人力銀行調查19縣市薪資，高雄平均月薪3.3萬元，排名第八。低於新竹縣市4.2萬元、台北4萬元、新北市和桃園市3.7萬元、苗栗縣3.6萬元、台中市3.5萬元。 可嘆的是，高雄薪資低但生活消費高，平均每月僅剩6至7千元，花東雖薪只有3萬，但生活支出少，每月結餘還有1萬至1萬1千元，甚至連南投和雲林都贏過高雄。難怪高雄北漂問題特別嚴重，高雄年輕人真是辛苦啊！ 每談及高雄低薪，陳其邁市長都會搬出台積電動土來轉移振興經濟不力的批評，問題是，就算台積電如期2024年完工、就算台積電來帶動周邊科技產業，提供上萬個就業機會，但這些大多數的就業機會都屬於竹科、中科和南科轉進的科技和半導體人才，究竟有多少職缺能給高雄人？ 台積電還沒來就已拉抬附近的房價，讓高雄人望屋興嘆，加上薪資持續低檔徘徊，高雄年輕人根本看不到未來！躺著當選，必躺著執政，絕不會戰戰兢兢、真正努力。 一黨長期執政，看不見的角落有多少藏汙納垢？ 再投給民進黨，實在對不起自己和高雄的未來！ 請不要再說柯志恩從台北看高雄，市府換個新詞吧！這次我們就從南投、雲林和花東看高雄，這些縣市民眾的結餘勝過高雄鄉親，請市長 #邁擱裝傻！,https://www.facebook.com/photo.php?fbid=628451965301860&set=a.547433460070378&type=3,,,,,,,,"8,099",-1.38
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,99461,104908,2022-07-31 18:11:06 CST,2022-07-31,18:11:06,Photo,"8,056",6978,285,147,44,2,3,0,1,596,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/622939675853089,整個周末，非常感謝熱情的議員和高雄鄉親，給我很多鼓勵！你們的支持，就是我最大的力量。 週五，我們到自由黃昏市場，和 高雄市議員 陳玫娟 高雄市議員 陳麗珍 高雄市議員 李雅芬 李眉蓁 白喬茵 ，一起向熱情的左營鄉親問好。 週六上午，則和 李亞築 高雄市議員 服務處 鄭東元 一起向路竹朋友們請安；下午和 黃紹庭 陳若翠-微笑加油讚 許采蓁 問候可愛親切的苓雅鄉親。 今天上午，則來到岡山，和 高雄市議會副議長陸淑美 方信淵-高雄市議員 宋立彬·高雄市議員 拜訪文賢市場的熱情攤商們；下午，更馬不停蹄來到澄和市場，和 黃柏霖 微笑香蕉-黃香菽 高雄市議員童燕珍 ，向三民鄉親們致意。 在這三天裡，拜會4個市場、參與3場介紹會，以及其他大小行程，非常榮幸能和16位黨籍民代與參選人同志，一同並肩作戰，從大街走到小巷，展現為高雄打拚好日子的一條心。 正是戰友們的相挺、正是鄉親們的鼓勵，面對風雨艱難，我才不只可以匍匐前進，更能昂首前行！,https://www.facebook.com/photo.php?fbid=622941489186241&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"8,056",1.09
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,98721,104175,2022-07-23 16:03:23 CST,2022-07-23,16:03:23,Photo,"8,035",6916,387,134,36,4,10,1,1,546,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/617838419696548,讓高雄成為林蔭城市 今天是大暑，就算是下午三點之後，我也深深感受到迎面襲來的溫度。這樣的高雄日常，我們是不是能想辦法變得更好？ 高雄人口近兩百七十三萬，就有超過兩百萬台的機車，去年還成為全台第一愛騎機車的城市。而機車族騎車最常做的事情就是：要停紅綠燈？先找陰涼處！ 市民朋友跟我說，高雄的道路上缺乏大樹遮蔭，尤其現在每天都30幾度，在烈陽下停等紅綠燈，真的讓人吃不消。不只要跟烈陽躲貓貓，還要跟警察躲貓貓。但為了躲樹蔭，在行駛中突然減速、煞車，隨之而來的可能不只罰款，還有交通安全的風險。 高雄不缺樹也不缺公園，而是需要在「對的地方，種對的樹種」。有些行道樹，在果實掉落後會造成路面濕滑、輪胎壓到會打滑，對用路人都有潛在風險。 我們是不是可以向其他國內外城市借鏡，建立統籌全市樹木業務的專業單位，而非分散在各局處科中，讓高雄向林蔭城市前進。 道路蔭涼處多了，用路環境就更友善了。 #大暑 #天熱記得多補充水分,https://www.facebook.com/photo.php?fbid=617838173029906&set=a.547433460070378&type=3,,大 暑 中 玉 華 民 國 五 知 富 111 中玉 055 日 年 07 月 月 23 廿 f 柯志恩,,,,,,"8,035",1.03
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,114858,120300,2022-10-29 07:57:42 CST,2022-10-29,07:57:42,Photo,"7,976",6822,329,212,49,2,1,0,2,559,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/686093712871018,大家敲碗的11月份廟口金能講，時間卡司一次出爐！ 最後加開3場，想聽歌聽講吃爆米花的好朋友！絕不能錯過。 👉廟口開講系列預告 📍11/2(三)，1900，楠梓區右昌一甲福德廟(藍昌路136巷7號)，特別來賓( 王淺秋) ；表演嘉賓( 朱海君 Angel) 📍11/3(四)，1900，苓雅區意誠堂關帝廟(三多四路66號)，特別來賓( 洪孟楷) ；表演嘉賓(#楊哲) 📍11/8(二)，1900，小港區鳳儀宮(漢民路188巷32號)，特別來賓( 王鴻薇)；表演嘉賓( #向蕙玲),https://www.facebook.com/photo.php?fbid=686093702871019&set=a.547433460070378&type=3,,,,,,,,"7,976",-1.04
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,99226,104672,2022-07-29 21:00:36 CST,2022-07-29,21:00:36,Photo,"7,954",7335,215,106,34,1,4,0,3,256,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/621765322637191,昨天，非常感謝 王耀裕市議員 高雄市議員 邱于軒 黃天煌 ，三位議員帶著我走訪大寮。 生活在陽光明媚的南部，我最熱愛的就是接觸熱情的鄉親們。每天看到真率的支持者，就是我每一天展開鐵人行程的動力所在。 樸實的鄉親，美味的紅豆產品，令人一口接一口停不下來。 然而，造訪大寮的過程中，不少民眾與地方人士向我反應，對於大寮交通問題感到憂心。 大寮有兩處路段，包括台88快速道路和鳳林三路，已成為高雄市「十大易肇事路段」的熱點。日前更發生令人遺憾的死亡車禍。 讓大寮人擁有一條心安的返家歸途，這是市民應有的基本權利。,https://www.facebook.com/photo.php?fbid=621760855970971&set=a.547433460070378&type=3,,,,,,,,"7,954",1.02
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,133651,139007,2022-11-23 23:04:24 CST,2022-11-23,23:04:24,Photo,"7,862",6821,308,80,66,0,1,0,0,586,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/704603764353346,感謝前金新興苓雅和三民的鄉親！ 今天分別和 黃紹庭 許采蓁 陳若翠-微笑加油讚 ，與 黃柏霖 高雄市議員童燕珍 和 微笑香蕉-黃香菽 團隊，進行車隊掃街。 不只是我團隊的年輕夥伴和我說，路上的民眾越來越熱情，連陪同車掃的議員也很有感。 昨天，有支持者開始騎機車跟著車隊一起走，今天連腳踏車都出現。真的由衷感謝鄉親對柯志恩的支持！ 所以即使晚上飄著雨，我也仍然穿上雨衣，把握向每位鄉親問好的機會。 當初在南方響起大會、在廟口開講，下雨你們都沒離開，這次下雨，換我不會離開，好嗎？ #今天換另一位陽光女孩來助陣 #最美麥克風手 #大家猜的出來是誰嗎,https://www.facebook.com/photo.php?fbid=704603241020065&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"7,862",-1.8
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,128197,133600,2022-11-19 20:54:03 CST,2022-11-19,20:54:03,Live Video Complete,"7,851",6070,866,180,347,1,9,4,6,368,owned,Yes,28843,29919,0,00:34:40,https://www.facebook.com/100044111871935/posts/1526540637814350,志恩ㄉ點心時間,https://www.facebook.com/KoChihEn/videos/1526540637814350/,,,,,,,,"7,851",1.15
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,125250,130640,2022-11-18 08:27:33 CST,2022-11-18,08:27:33,Live Video Complete,"7,826",5455,1526,163,248,2,14,1,2,415,owned,Yes,24625,25995,0,02:40:44,https://www.facebook.com/100044111871935/posts/447115607498013,【繞著高雄跑】橋頭梓官彌陀永安岡山！ 👉今日夥伴 高雄市議會副議長陸淑美 宋立彬·高雄市議員 方信淵-高雄市議員 👉就在街頭講 《上午場》 8:30 #橋頭區台1縣成功南路旁(麥當勞對面) 10:00 #赤慈宮(赤崁南路) 11:30 #永安街講：維新路口(萊爾富超商前) 《下午場》 17:30 #岡山路筧橋路口（7-11甲區南門） *實際抵達時間視路況而定 *行駛間網路不穩敬請見諒,https://www.facebook.com/KoChihEn/videos/447115607498013/,,,,,,,,"7,826",1.14
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,114702,120149,2022-10-27 19:05:09 CST,2022-10-27,19:05:09,Live Video Complete,"7,685",6252,705,212,258,3,6,6,16,227,crosspost,Yes,47812,49936,57537,00:57:18,https://www.facebook.com/100044111871935/posts/3306793442929343,【廟口金能講－大寮中保亭廟】 今晚直播將分兩階段，以晚上8點為前後分界。前半段為廟口金能講，後半段為鄉民啟議。 來賓 📍 江啟臣 📍 高雄市議員 邱于軒 📍 黃天煌 📍 王耀裕市議員 歌手 📍 #林良歡 📍 #吳俊宏 1030南方響起誓師大會 📍時間：10/30(日)，1430集結 📍地點：鼓山大榮高中旁廣場(九如四路迪化街口),https://www.facebook.com/KoChihEn/videos/3306793442929343/,,,【廟口金能講－大寮中保亭廟】,,,,,"7,685",1.55
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,110756,116191,2022-10-16 13:32:01 CST,2022-10-16,13:32:01,Photo,"7,645",7060,259,74,46,1,2,0,1,202,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/676696050477451,今天和 趙少康 高雄市議長 曾麗燕 蔡武宏-鎮港青年 陳識明 前鎮小港 青年參政 一同來到前鎮一德早市和勞工花市，向鄉親們問好。 雖然有點小雨，但卻不減鄉親的熱情。 由衷感謝所有願意力挺柯志恩的高雄朋友們，您們的支持，就是我勇氣的來源。 更讓我感動的是，居然有淡江大學的同學到場力挺。這絕對是對身為老師的我，最大的鼓勵。 選舉進入到最後關頭，接下來的路，我們加倍拚、一起拚！ 👉廟口金能講預告 📍10/18(二)，1900，鼓山赤龍宮，表演嘉賓－黃妃 📍10/19(三)，1900，岡山壽天宮，表演嘉賓－朱海君 📍10/20(四)，1900，左營微笑公園，表演嘉賓－郭婷筠 📍10/21(五)，1900，前金萬興宮，表演嘉賓－江志豐 📍10/25(二)，1900，鳳山五甲龍成宮，表演嘉賓－施文彬 📍10/26(三)，1900，旗山竹峰寺，表演嘉賓－朱海君 📍10/27(四)，1900，大寮中保亭廟，表演嘉賓－林良歡＆吳俊宏,https://www.facebook.com/photo.php?fbid=676695407144182&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"7,645",1.03
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,101480,106917,2022-08-21 18:08:21 CST,2022-08-21,18:08:21,Live Video Complete,"7,623",6342,775,187,168,5,17,5,8,116,owned,Yes,31709,35433,0,00:21:01,https://www.facebook.com/100044111871935/posts/586289586295611,夜市吃播趴兔！,https://www.facebook.com/KoChihEn/videos/586289586295611/,,,,,,,,"7,623",2.03
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,108952,114332,2022-10-10 15:07:26 CST,2022-10-10,15:07:26,Live Video Complete,"7,612",6253,626,281,234,6,9,3,6,194,owned,Yes,25326,27288,0,00:16:01,https://www.facebook.com/100044111871935/posts/775547490219896,,https://www.facebook.com/KoChihEn/videos/775547490219896/,,,,,,,,"7,612",1.62
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,105579,110940,2022-10-02 08:35:13 CST,2022-10-02,08:35:13,Photo,"7,596",7012,243,119,44,1,7,0,2,168,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/665399228273800,今天下午，歡迎大家來觀音山三角公園(大社區中山路與翠屏路108巷交叉路口)，一起和我與川伯健行！ 📍3點20分集合 📍3點40分開走,https://www.facebook.com/photo.php?fbid=665398148273908&set=a.547433456737045&type=3,,,,,,,,"7,596",1.05
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,117870,123302,2022-11-05 18:48:40 CST,2022-11-05,18:48:40,Photo,"7,531",6622,241,73,49,1,6,0,1,538,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/691320519015004,今天是很好的日子， 李亞築 高雄市議員 服務處 高雄市議員李雅靜 吳利成議員粉絲團 黃紹庭 四位議員都在今日上午成立競選總部。 一大早，我就先前往路竹早市問候鄉親，再到阿蓮參加亞築的成立大會，現場超過3千位，滿滿熱情的鄉親，充分展現亞築在地、認真、肯拚的服務精神。 在鳳山，可以看到雅靜的高人氣，大進場時現場群眾之熱情，我倆都費了一番力氣才上得了台。雅靜問政認真，無論是鳳山的文化產業、經濟發展、交通建設，都時時關心 和我一樣，利成是老師出身，但他除了在乎教育議題外，從托育、養育、長照，甚至農業、水資源他也都關心。因此一到現場就看到滿滿相挺利成的鄉親，其中不少更是帶著小孩的年輕父母。 紹庭是我學弟，對高雄建設不遺餘力，包括推動「高鐵延伸至高雄市區」公投連署，大至交通、經濟，小至日常生活與毛小孩政策，紹庭都非常用心，絕對是兼具「接地氣」和「國際觀」的優秀議員。 選戰進入最後關頭，請所有鄉親，務必力挺這些優秀的國民黨議員們，一人拉三票，給最大的支持、最大的鼓勵！,https://www.facebook.com/photo.php?fbid=691315429015513&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"7,531",-1.24
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,104084,109463,2022-09-27 12:07:05 CST,2022-09-27,12:07:05,Live Video Complete,"7,516",6387,565,141,143,3,9,4,17,247,crosspost,Yes,32522,33138,37038,00:38:06,https://www.facebook.com/100044111871935/posts/1058077574894709,行程結束中午吃什麼！小暫渡feat.黃紹庭&陳若翠,https://www.facebook.com/KoChihEn/videos/1058077574894709/,,,,,,,,"7,516",1.77
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,115014,120456,2022-10-29 15:23:57 CST,2022-10-29,15:23:57,Photo,"7,498",6830,293,65,49,1,1,0,0,259,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/686337906179932,今天一早6點，就與 陳若翠-微笑加油讚 黃紹庭 許采蓁 到鼓壽宮參拜，恭請天上聖母金身登轎。 鼓壽宮是我參選高雄市長後第一座公開參拜的廟宇。當時就承諾會在台南會香大典時再訪。這次能在選前最後時刻，再次為高雄祈福，別具意義。 接著我前往大社果菜市場，和 吳利成議員粉絲團 張惟晴 惟有好心晴 與 許慧玉議員粉絲團 團隊，一起向所有大社鄉親問好。近午，我也來到林園，參加 高雄市議員 邱于軒 的林園後援會成立大會。 最近每場活動、每次問候鄉親，我都深刻感受到，有越來越多高雄鄉親願意挺身而出，比讚、握手合影。希望這股熱情洪流，能愈加壯大，成為改變高雄的重要力量！ 你挺1分，我拚10分！一起拚出奇蹟，拚出高雄鄉親的好日子！ #南方響起誓師大會就在明天下午3點鼓山大榮高中旁操場,https://www.facebook.com/photo.php?fbid=686337172846672&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"7,498",-1.11
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,101697,107132,2022-08-22 19:25:32 CST,2022-08-22,19:25:32,Photo,"7,483",6888,256,99,39,1,5,1,3,191,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/637190134428043,彌陀和梓官的鄉親，您們好！ 前進北高雄海線地區，享受萬里無雲的藍天，和輕柔吹拂的海風，鄉鎮是如此的寧靜，人情是多麼的溫暖。 不論是走進巷弄，還是來到宮廟參拜，我都會把握每一個和熱情鄉親相互問聲好的機會！ 這天最令我感動的是，行程途中，遇到一位阿婆，騎車迎面向我舉起大拇指，為我比讚、大聲加油。 當下確實是又驚又喜，除了開心之外，我更擔心阿婆的行車安全呀！不過您的心意，我確實收到了，由衷感念！ 謝謝大家的鼎力相挺，每一份情誼我都十分珍惜，祝福各位平安健康、心想事成！我會更加努力，拚高雄的好日子！ 高雄市議會副議長陸淑美 方信淵-高雄市議員 宋立彬·高雄市議員,https://www.facebook.com/photo.php?fbid=637190101094713&set=a.547433456737045&type=3,,,Photos from 柯志恩's post,,,,,"7,483",-1.01
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,100010,105450,2022-08-10 14:59:56 CST,2022-08-10,14:59:56,Photo,"7,389",6800,226,94,37,2,3,1,2,224,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/629286801885043,來到莒光市場，肯定要來到「斜坡麵店」品嚐美味的乾麵，那富有嚼勁的麵條，古早香純的味道，著實一種享受！ 今天的行程依舊馬不停蹄，再度來到左楠地區，拜訪蓮池潭、哈囉市場、莒光市場，參拜元帝廟、店仔頂路城隍廟，也站上街頭，向路過的鄉親請安問好。 趁著行程的空檔，我也向當地的里長們請益。有人告訴我，戰略方面，要我把氣勢給催出來；政策方面，左營當地仍有許多的觀光可以發展，眷村附近的空間規劃、公共設施還有很多值得改善的地方。 今天還遇到了一位民眾，熱情地迎上前來，抓著我的手跟說，他非常擔心高雄的未來，希望這次能選擇一位關心下一代的市長，翻轉年輕人的未來，讓南部的青年朋友願意回鄉發展。 我會努力的，市民的「安居樂業」、城市的「永續發展」是我心心念念的高雄願景。 不論是里長們的建言，還是民眾的熱切期盼，都能化作我的力量與養分，在這還剩100多天的選戰，我會越來越強大，越戰越強！拚高雄的未來「好日子」！ 高雄市議員 陳麗珍 高雄市議員 陳玫娟 李眉蓁 高雄市議員 李雅芬 白喬茵,https://www.facebook.com/photo.php?fbid=629305585216498&set=a.547433460070378&type=3,,,Photos from 柯志恩's post,,,,,"7,389",-1.13
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,113985,119440,2022-10-25 09:02:29 CST,2022-10-25,09:02:29,Live Video Complete,"7,371",5496,932,268,288,8,13,1,4,361,crosspost,Yes,24568,28210,43436,03:13:36,https://www.facebook.com/100044111871935/posts/650118439972981,為高雄而騎！,https://www.facebook.com/KoChihEn/videos/650118439972981/,,,,,,,,"7,371",1.5
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,100697,106138,2022-08-18 19:00:38 CST,2022-08-18,19:00:38,Native Video,"7,271",6263,340,179,52,1,4,0,3,429,owned,Yes,38742,40365,0,00:02:39,https://www.facebook.com/100044111871935/posts/634678078012582,"《選擇柯志恩 高雄一百分》 倒數100天，我和所有黨籍參選人站在一起，邀請所有的支持者共襄盛舉！最後關鍵時刻，大家全力衝刺，齊心努力，一起拚好日子！ 吳怡玎 高雄市議長 曾麗燕 高雄市議會副議長陸淑美 高雄市議員童燕珍 陳麗娜 高雄市議員 邱于軒 下港的囝仔, 蔡金晏 李眉蓁 高雄市議員 李雅芬 李亞築 高雄市議員 服務處 高雄市議員 陳麗珍 白喬茵 許采蓁 高雄市議員 鄭安秝 高雄市議員曾俊傑 微笑香蕉-黃香菽 高雄市議員林義迪 宋立彬·高雄市議員 黃紹庭 高雄市議員 陳玫娟 方信淵-高雄市議員 蔡武宏-鎮港青年 陳美雅 鍾易仲 高雄市議員 黃柏霖 高雄市議員李雅靜 許慧玉議員粉絲團 吳利成議員粉絲團 黃天煌 高雄市議員王義雄 王耀裕市議員 劉德林 高雄市議員 陳若翠-微笑加油讚 一石激起千層浪-鄭東元 張惟晴 惟有好心晴 陳識明 前鎮小港 青年接棒",https://www.facebook.com/KoChihEn/videos/409650107821566/,,,,,,,,"7,271",1.46
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,114258,119711,2022-10-25 19:18:28 CST,2022-10-25,19:18:28,Live Video Complete,"7,263",5536,926,231,339,6,12,3,14,196,crosspost,Yes,32406,33913,47462,01:27:06,https://www.facebook.com/100044111871935/posts/1665290033865927,【廟口金能講－鳳山五甲龍成宮】 來賓 📍 曾銘宗 📍 劉德林 高雄市議員 📍 高雄市議員李雅靜 📍 鍾易仲 高雄市議員 📍 高雄市議員 鄭安秝 歌手 📍 #施文彬 1030南方響起誓師大會 📍時間：10/30(日)，1430集結 📍地點：鼓山大榮高中旁廣場(九如四路迪化街口),https://www.facebook.com/KoChihEn/videos/1665290033865927/,,,【廟口金能講－鳳山五甲龍成宮】,,,,,"7,263",1.48
柯志恩,KoChihEn,100044111871935,PERSON,TW,我是柯志恩，你認識的我，可能是節目主持人、可能是教授、可能是學務長、可能是立法委員，目前的角色就是在高雄打拚的一介市民。,2016-02-01 05:49:54,99661,105110,2022-08-04 19:38:14 CST,2022-08-04,19:38:14,Photo,"7,256",6471,199,61,40,1,3,0,2,479,,-,0,0,0,N/A,https://www.facebook.com/100044111871935/posts/625559775591079,今天來到杉林、甲仙和那瑪夏區。優美的山林風景，心曠神怡，然而在美景之外，更重要的是，親自向在地的鄉親夥伴請益。 沒有地方的意見，無法反映鄉親的心聲，就不可能會有好政策。 在日光小林村，在地耆老向我反應，部落過去做輕旅遊和有機農業，然而疫情之後，觀光受到嚴重影響，在地就業機會更加稀少，因此年輕人只能下山找工作。 甲仙的觀旅業者也和我說，應當要積極把寶來、甲仙和那瑪夏的觀光休閒園區做整合串聯，打造南部山中花園廊帶，創造更大的觀光產值。 此外，在地里長也特別指出，針對偏鄉的社會福利要因地制宜，不能是齊頭式的平等，否則難以真正照顧到偏鄉弱勢族群。 從產業、就業到社福，各式問題都亟需解決。鄉親的心聲，未來都會納入我的政見白皮書，推出更加全面、在地的政策。無論是全面整合偏鄉觀光資源，打造南部山林觀光廊帶，讓鄉親們有好日子過，讓年輕人不必離鄉背井。 我們請益的腳步不會停歇，更會繼續勤走基層、傾聽在地心聲，為高雄鄉親拚好日子。 今晚的那瑪夏，有風有雨，但我為市民打拚的心，不曾撼動。,https://www.facebook.com/photo.php?fbid=625559645591092&set=a.547433456737045&type=3,,,Photos from 柯志恩's post,,,,,"7,256",-1.15
